# Acquisition Start Time: 2025-08-11 16:20:46.444245
# Total data points: 8696
# Data source: 完整数据（临时文件）
# Memory optimized: True
# Data format: Doctor mode (original values only)

time(s),传感器 1,传感器 2,传感器 3,传感器 4,传感器 5,传感器 6,传感器 7,传感器 8,传感器 9,传感器 10,传感器 11,传感器 12,传感器 13,传感器 14
65.72841286659241,1772.1195108493107,2315.5513716291425,2210.4712797312145,2467.3228054167867,2653.573337409629,1978.752067313935,1718.4008975097727,1999.8624856956408,2490.773531517834,2312.940874964574,2453.2965714160564,2499.336190448754,1832.8223014888724,1739.5752580428925
65.76618385314941,1773.7981682599502,2314.738710619941,2209.7453384962405,2466.667322492949,2652.682320326956,1978.8048069452698,1719.1788380702412,1999.131104405393,2490.325284781493,2313.163698129201,2453.474174860225,2499.221600986265,1833.3639796088828,1739.9018364059473
65.7919328212738,1771.8489786820808,2315.139101259874,2211.0517280289973,2465.8474571099873,2652.4217530827536,1978.2161459108634,1717.4135352826897,2000.1427175660453,2490.2509893972647,2313.3730860712667,2452.8633756266436,2497.6347266823745,1833.2203312124152,1739.5149098133911
65.82969379425049,1773.9496238959043,2314.4445249457162,2210.015758363596,2464.2118728143664,2651.048299913638,1977.6088014225277,1718.4492111943869,1999.7665694059033,2492.3008030438377,2311.938833075403,2453.292462403874,2499.006891239672,1832.9555200657785,1738.9824586698842
65.85807204246521,1772.790767223437,2315.355206781405,2210.6542924912806,2464.6954723059303,2651.6799164908457,1977.1315780204632,1718.4186664480158,2000.0007975527355,2490.9600978158664,2311.9199646615916,2452.61721789298,2498.7279539240158,1832.191887098953,1739.7684260935787
65.89589285850525,1772.9094439865535,2313.9581546762397,2209.4235568933605,2464.5454089677455,2651.3528753349055,1977.9865987312487,1718.476025989668,1999.8949169640946,2491.303483927733,2312.326811489224,2452.3415850796664,2498.4187178630746,1833.404795871862,1739.611137044796
65.92389702796936,1774.9766745909744,2314.225035259342,2208.911829396691,2465.0634324485245,2651.2298896341763,1976.6150663563856,1717.6427793150135,1999.5932976674846,2489.842859441592,2312.9922731315555,2452.784617510439,2500.6638564754367,1832.3721526572535,1739.3732862745414
65.96168088912964,1771.8999702657752,2313.0648386435973,2209.991605148467,2464.6185995417427,2650.702930070551,1976.8758150782435,1718.004239051479,1999.5319062535414,2490.627513860224,2311.803523010234,2452.415898805164,2499.3486894374014,1832.3767381092669,1739.9796093098764
65.99007391929626,1771.5988392770473,2313.8862542078705,2208.266349832239,2464.9673335245266,2649.8992762635125,1977.7803151769776,1718.1173663118614,2000.7715121883796,2491.4415188747603,2312.6190604964327,2454.9327421485586,2500.434963511681,1833.8186208810623,1739.5241759512521
66.02786087989807,1773.218440059356,2314.321844680274,2209.947710713284,2466.2258830295814,2650.657098180135,1976.6399160415997,1717.2405481531914,2000.358565990458,2492.8330093524337,2312.897209240679,2451.8817384382246,2499.737942196661,1833.1993951250927,1738.977643264084
66.05590486526489,1772.159303779315,2314.0885170832507,2209.4758819607796,2464.4042655298695,2649.888485511934,1977.1666166684402,1717.818506718113,1999.9673776585041,2492.7242126142783,2310.916587765749,2452.3992560998136,2500.758195947272,1833.8973893693296,1737.8627760530635
66.09386372566223,1772.038373996312,2313.6290043398403,2210.0718110710086,2462.4170766614325,2648.9067127667736,1974.9664360322965,1716.6206378528657,1999.873430122462,2490.413498851958,2310.8343100928323,2453.0836910815356,2498.535940386341,1833.311675712839,1739.3486201787694
66.12201285362244,1772.4963657449714,2314.315633344026,2210.8527861757407,2463.2360144622435,2648.7924708354344,1975.8433079236856,1717.5657580505833,2000.41688868448,2491.1676050574465,2312.5169953272575,2452.795404240147,2499.8934592092833,1832.9782624103411,1740.3175131790774
66.15819382667542,1772.082548745648,2314.244130827375,2210.010747659472,2464.6917624707644,2649.400894099808,1975.379056150918,1718.0351242154634,1999.87074734472,2491.3597290782423,2311.8463658192577,2452.9163936151126,2497.6860043242427,1831.697577603211,1738.228621135396
66.18794393539429,1770.654744221885,2311.7427325130843,2207.1807721430496,2465.712275602684,2648.2524784304596,1976.7924195268706,1716.4593404327622,2000.7599334281592,2491.103229585106,2311.404885939527,2454.660235216641,2499.8342013133,1833.781209865428,1738.3271234527203
66.22484183311462,1772.9134542125892,2313.911988481736,2209.4463057329626,2466.878608679109,2649.4666886506325,1977.0624552892627,1717.8276983283565,2000.0763938539337,2490.0653718215704,2311.841902256177,2453.0360735074796,2500.997520333975,1833.4880893562902,1739.500093736706
66.26061367988586,1772.8068448191293,2312.695129403498,2209.9938671497666,2464.3818993156924,2648.494171308226,1977.3626032026139,1717.0427065031627,1999.2382925591762,2491.9898299073675,2313.0421803030426,2453.582615796216,2499.139693970003,1832.4660232946724,1740.190098864094
66.28693699836731,1772.1252815489177,2313.233432691656,2211.8819942914733,2463.2333420615087,2649.5904765504315,1975.8739398933508,1716.683987203297,2000.0806527256757,2490.774430259597,2312.868050218739,2452.3747164209467,2500.0385243200635,1832.4033646257708,1740.1602849779422
66.32234787940979,1773.0895013371112,2314.7162134836217,2210.464540450008,2463.0802171580635,2649.2653848351265,1976.115935418939,1717.2321410235513,1999.286010037428,2491.1427750907633,2311.849824601087,2453.1554907389655,2499.155924700925,1834.5725575494994,1739.2071594923664
66.36014103889465,1773.3924835158887,2313.845074070911,2209.2817134569723,2464.0776903203546,2649.1460231291608,1975.8840248569406,1716.6471790223288,1999.9376791109341,2492.7082110686542,2312.4008460900363,2453.0495617426504,2499.479892560172,1831.5146925278234,1740.690463179019
66.38600587844849,1772.8543378592526,2312.885277075132,2209.2061373613296,2465.072848495061,2649.196181216121,1976.1026383405708,1716.801422160227,1999.7703588925585,2490.962370167246,2312.050984491628,2452.8580686218993,2499.6831778286123,1834.3329889631873,1737.473373849258
66.42210602760315,1773.3639429404122,2313.425407108408,2208.8147760553334,2464.5526160116597,2648.789253647879,1974.7925782663492,1716.4750590213166,1999.5020335555214,2489.9349075631135,2312.413877337249,2453.3102205808605,2499.537052342275,1832.8459759913528,1740.1567672023698
66.45216512680054,1772.1161921299788,2312.3959657744495,2208.974945243161,2463.8837518947703,2648.652853886929,1975.6029110213458,1717.6664580844772,1999.2899953994965,2491.9940989250535,2310.7418544660904,2453.2144978916035,2500.422460934684,1834.2070179763682,1740.1010551821773
66.48990893363953,1772.5444531326095,2313.7734087429835,2209.1050084246403,2463.782075149787,2647.402268385807,1975.3229041187474,1716.859637399433,1999.930461544071,2492.5142776916136,2312.899901594359,2453.052363742645,2499.717380432892,1834.2910301418003,1739.7704334250147
66.51795983314514,1773.036280774874,2314.373039465116,2209.965882365114,2464.7139880472187,2648.974005934541,1974.810384683677,1718.1800584042824,1999.776535195388,2492.856142013425,2312.7627979556996,2453.3516068384447,2501.4075039884665,1834.4715767266434,1740.5549391752609
66.55572390556335,1772.4709464445943,2313.9414056578134,2208.373376022492,2464.024607280072,2647.457490430926,1976.2831588065148,1716.7099616522987,1999.7266414847115,2492.393437533795,2311.599789501245,2452.9672925762434,2502.3195071843916,1834.6412267291294,1740.0498804388117
66.58428192138672,1769.2900347837979,2310.823074674393,2208.85881670519,2460.9209914757275,2645.7285670941574,1974.1300729137924,1715.7335389880768,1999.232036384487,2488.5099001113103,2309.9557808239247,2452.1068273057886,2495.9704967940106,1832.0956382321028,1737.8737813147889
66.62206673622131,1773.4333767109256,2312.7602522488573,2210.145149260904,2462.8037132317972,2648.2373679506272,1975.0795461535924,1717.160922939306,1999.8820500318686,2492.9362330263107,2311.758945382473,2453.269864636529,2499.834754973333,1833.6546170083518,1740.561615513694
66.64995098114014,1769.9716381002038,2313.1330484329783,2210.9577637540815,2465.352211556157,2646.712207601341,1976.1366712665515,1716.8015234152167,1999.5686277043494,2492.828172577523,2310.4737693451298,2451.749373426714,2499.0011120527656,1833.894881538095,1740.6307614837463
66.68737292289734,1772.3679086796897,2313.065701686016,2208.799821960934,2464.7098124454974,2647.251580461561,1975.759462904633,1717.3484361547828,2000.7883943773045,2493.2652568238686,2311.7213486185224,2453.252379434055,2499.662177144219,1834.6385703934616,1739.516087946044
66.71605491638184,1771.8562578221145,2312.6871419211543,2209.74846109409,2465.197985494667,2647.51470164847,1975.9208981725533,1717.5763931178847,1999.9715406784815,2490.96561144395,2312.449060907791,2451.7419601336787,2498.239726928722,1833.8703804550566,1739.5041347617828
66.75391411781311,1772.4982482682974,2312.6716176224572,2208.870673826121,2462.2537946043676,2646.046260135959,1976.2293523077615,1716.9023409169292,1999.0881097493132,2490.597635352239,2313.1573697412796,2453.6988867978544,2497.9175201735907,1834.0606546732351,1740.6083699296953
66.78208184242249,1770.8095541215773,2312.2026747731443,2208.729853990327,2463.5861406127274,2647.8354360252624,1974.5956582676808,1717.9783047193735,1999.517731246914,2492.215882589822,2310.7757418055876,2453.7782043331767,2498.7136351655126,1833.5151802234336,1740.501180147766
66.81992697715759,1770.9091491202578,2312.6160387625437,2210.6643843791508,2463.5411779042397,2647.027416469169,1975.2954956597346,1716.2712319239108,1999.5762240386084,2491.8034259954816,2311.4201923548,2453.943008827785,2498.2726281970504,1834.79487877093,1739.8983051701337
66.84808278083801,1771.8358204757483,2312.718300536155,2209.607763434101,2464.069803374042,2648.4956897392367,1974.5929539559768,1717.7874802396175,1999.5903992681183,2492.464026969363,2311.7809530786635,2452.53912541694,2499.275970287812,1833.7844552963152,1739.5705740570188
66.88585996627808,1771.982215946001,2313.189769831531,2209.7320474495505,2464.602754197301,2646.8271006024283,1975.5585548641454,1718.213830047637,1999.5803562182668,2492.275221784234,2311.2614554702996,2453.2830483576067,2499.774397374947,1835.2703859483725,1738.7800044780806
66.91407990455627,1771.88858337361,2312.680439990563,2209.8315714031896,2463.599800801405,2647.872047727606,1973.7920848570006,1716.5674659980075,1999.044702206818,2490.9545437942907,2311.2577877528997,2452.8228936092046,2497.390658358671,1833.9221357045114,1738.7670101166273
66.95187091827393,1770.3456476788986,2312.0483231087023,2208.1047008511923,2464.285912974065,2646.9810655858073,1973.9329142276486,1717.2429792430867,1999.5566242207017,2491.4588925439944,2310.8061359578714,2452.6662390366323,2498.8475208608766,1834.9195725225516,1740.7954319596347
66.98005485534668,1771.8846185139564,2313.3567862627237,2208.2487889185513,2463.2476941346954,2646.4213809954226,1973.6893940117711,1717.280295628956,1999.2197117349945,2492.0331311239374,2311.049269650748,2452.3549552731906,2497.2852349489526,1835.2455248851888,1740.3437322150119
67.01783895492554,1771.801743203014,2313.898428106143,2209.200183148768,2463.661080314566,2646.4807279494585,1975.5491053940573,1718.3846344142207,2000.1590796884914,2490.7942565610438,2311.6836610231303,2455.440566835188,2498.8297429083245,1834.2616805611367,1741.5576259890377
67.04605793952942,1771.215309305746,2313.896395476433,2209.07719037077,2463.0992953201585,2646.538776056151,1974.1457994762097,1717.202615894454,1999.3676948177754,2491.0821620475717,2312.0354878559765,2453.547286635058,2500.502110982728,1833.6728441804942,1740.5217542975215
67.08383774757385,1771.3115633936459,2312.4887805535427,2210.4348197072154,2463.4929074790025,2647.2562718394875,1976.2138309423349,1717.6392025606622,2000.2034765070903,2491.786918545895,2310.870483032697,2452.656736426913,2497.1117318881284,1833.772103395433,1738.6135135384902
67.11207175254822,1772.5591373332093,2312.8458432713905,2208.6635601064672,2463.9379356950394,2646.5186745222563,1973.5623980436712,1717.731937010906,1998.531118064805,2492.585670521784,2310.6169103626953,2452.980482114368,2499.369516206541,1833.496856657167,1738.8194497399606
67.14987802505493,1770.2669829293507,2313.101417626263,2211.1985514881535,2463.8818035656736,2646.294532090036,1974.6413677744217,1716.9462016637087,1999.472181730132,2493.2056901327187,2310.731966159464,2452.5482164112354,2497.9633463765763,1834.0910461856663,1740.573696253849
67.17808508872986,1771.5294153036755,2312.8891709108684,2208.5727465969294,2462.5819674704912,2646.233517204063,1973.4661770966366,1715.9920587502847,1999.5512704390185,2491.135198196249,2311.922846977736,2454.0974376820745,2496.922165495774,1834.731295316301,1740.0352446526433
67.21586298942566,1772.4520330882588,2312.7069841915627,2208.1820394619044,2463.310805728677,2647.297253255803,1974.5946111416065,1717.5975573733656,1999.20952824252,2492.1152060242835,2311.6200463536193,2452.573840798532,2498.311330134508,1835.320911210752,1740.4826600709682
67.24409699440002,1771.231232775193,2311.230462524195,2209.7663940662856,2461.5021409696496,2646.2653653906214,1975.1636455280598,1717.011361965866,1998.9510673500529,2492.2596521390237,2313.052337735303,2452.4108567632,2497.3295978667206,1834.4369034019228,1740.2849683165562
67.28184008598328,1772.811820315859,2312.3192956051957,2208.469381016296,2463.837109954387,2645.9270808045076,1974.1810376340547,1717.1424278827803,1999.427973172304,2492.4626146896408,2310.847440586513,2453.22504108801,2497.5622987106917,1833.8978084507607,1739.1910944078231
67.30992388725281,1771.3049404980661,2311.449299708876,2211.4151102209607,2463.5499707885974,2647.1701184997064,1974.1113325886492,1717.2702129626382,1999.110173252107,2493.4030152891373,2312.1008655811274,2453.11389940313,2500.1423275106704,1835.0387915954277,1739.6874621181755
67.3477029800415,1769.426896507194,2313.0171288012243,2210.184396594061,2463.1807110777504,2647.7349892435373,1974.8863376945314,1717.0685637415984,1999.5723425037845,2492.724004056016,2310.8290579073473,2452.295814427826,2497.7765172694562,1834.5844010071335,1739.1209099248524
67.3761887550354,1769.9849083759432,2311.445031605018,2209.753644720052,2462.3528631710365,2645.046710915168,1972.9785320302303,1717.1631593330762,1998.8960316338398,2491.4907342592865,2310.429105911891,2453.1843364621777,2497.5479523363606,1834.7772451473945,1738.7488799743444
67.41397595405579,1771.7309056911822,2313.1038810489667,2210.8768724213455,2462.4405406715878,2647.4607281578187,1974.5006348466252,1716.6306313050136,1999.5470629155698,2491.5149997219173,2310.455118210641,2452.7108775327906,2497.384106258992,1834.4741774379845,1737.3510324645397
67.44198393821716,1770.1509143702867,2312.005697209452,2209.2323733487046,2464.207542462355,2646.3410022679427,1974.423960814514,1717.906191400062,1999.245074513545,2491.5512514072743,2311.627023658527,2452.15198750128,2498.006627315172,1834.95692303831,1740.2731360995979
67.47975587844849,1770.634760989293,2312.254668710403,2207.90865422559,2462.2281344480452,2645.1549197891177,1972.3812406611992,1716.9191007400088,1998.926021930587,2490.540368520328,2308.8932681660776,2451.9357238168222,2496.0436497910987,1834.5385935452132,1738.3718530897127
67.50817680358887,1771.6658276736268,2313.8826274687885,2209.7745731684536,2463.3046993353455,2645.5835326665488,1974.1216438008569,1718.3086878669094,2000.7284775029773,2491.362119587067,2311.8560459714877,2454.4735541836185,2498.734026388458,1835.6411677206859,1740.6938511437372
67.54599380493164,1771.0791615030132,2313.860200341971,2209.7115764370014,2463.7039070366254,2646.6754985268694,1973.1068021291044,1716.6798455152257,1999.7252384707217,2492.7243840756573,2311.9827074269515,2453.233664930108,2498.6433571370844,1832.7923510647072,1739.6809458388857
67.57402276992798,1771.2189378257915,2312.928175964694,2211.8107580275355,2461.9736740486314,2647.657247055151,1974.8512946415246,1716.6500379888819,2000.339086126796,2492.3737306097205,2312.3384262579752,2453.227566071092,2497.6587337306073,1833.3997808630327,1739.4300866058277
67.60954999923706,1770.0776086505975,2312.4037856449845,2208.244817898456,2462.638609512749,2646.3669161584407,1972.763086013366,1716.5351301965131,1998.6187780889468,2491.8947582754295,2311.460981979895,2453.569074412076,2498.2770676819086,1834.0940454335066,1738.8474026161432
67.6473867893219,1770.8376287203505,2313.177997204084,2212.199744477509,2462.6227800409033,2646.699326161737,1973.389590505035,1717.2277207501934,1999.9135093982318,2492.020541751256,2312.4320760161086,2452.7434945031855,2498.2886689445822,1833.6957216110372,1739.4626801936238
67.6730728149414,1771.3272248605645,2312.421865944038,2209.972037030103,2463.015040228132,2645.6275080307555,1972.1164510902452,1716.558412744545,1999.6502010347906,2490.6887313413504,2312.005693342303,2453.255766956579,2498.1464964588386,1833.6448071128693,1737.2289101399083
67.71055102348328,1772.2563130915526,2313.105778891303,2209.407963891416,2463.547271938466,2646.4765312332675,1974.6932499705981,1716.086198141502,1998.9990128861662,2493.1403191302193,2311.6204312398995,2453.863239340378,2498.043423698938,1834.5970088241993,1739.5360360949958
67.73910903930664,1772.5241520479378,2311.355214953963,2209.2624599927544,2462.306051928823,2644.5971546698142,1974.197145329679,1715.9961107838112,1999.259010339158,2492.563814161871,2312.6485414702324,2452.1134807627595,2497.5447309471524,1834.5247831607528,1738.9358145355177
67.77688789367676,1772.4597528469974,2312.483969871756,2211.096774599383,2461.749221544207,2645.214490918049,1973.1011252848991,1715.3942615331798,1999.706413538591,2493.0050928025685,2313.018214933404,2452.666693139119,2496.9888357352443,1834.0305305540492,1737.4225800783008
67.80509209632874,1772.1166036232792,2311.3432175715166,2211.1371464121485,2461.9985910936657,2647.0689074484076,1973.5243073365602,1717.124237509386,2000.02133103334,2492.5480082380363,2311.4152010594594,2454.906758585626,2499.46069410395,1835.2280352774628,1737.7609911840846
67.84316682815552,1770.4230342307865,2313.407774467937,2210.2004410643694,2462.3276424606424,2645.47035721501,1973.6836343480004,1714.7279476754402,1999.7999065090391,2491.6040546160957,2311.7752609421386,2453.179902415541,2498.7861871009627,1834.214384211395,1738.46659239558
67.87109708786011,1769.9588468771183,2310.293182119728,2209.7275193419796,2459.337675576531,2644.874349787862,1972.8267367925105,1714.2219300019344,1998.4727737792855,2490.2067765608203,2310.39821278525,2451.6268081956423,2495.933497115453,1833.2042496959666,1736.9436029851697
67.90888690948486,1771.7659497845088,2312.900176051624,2211.9463800196277,2461.8872993986365,2647.102991320325,1973.9795081848347,1715.116302103855,1999.3857627118623,2491.2924711285077,2311.8779874792413,2453.5767896747625,2497.3115617595017,1833.3851854304708,1736.745010230203
67.93709897994995,1771.1040633384505,2311.6221856567713,2209.07433709697,2462.3816743753728,2646.380932161942,1974.7859186881487,1715.6228074315702,1999.277169995215,2492.7507520253225,2311.906573365403,2452.629060575887,2498.2533772986,1834.4598036501513,1738.1369613394206
67.97460603713989,1771.4507155818699,2312.3797907936414,2209.0736041935957,2462.2859304184917,2645.7252100152505,1973.6579515884152,1715.983251306384,1999.0789415357178,2491.8512274554846,2311.651829479074,2453.365938175129,2496.8935280055553,1834.3548456611015,1737.9761120640092
68.00311183929443,1772.2612083507572,2313.086450040888,2210.6239212732476,2462.3692286028836,2645.1774868865414,1973.5096905979744,1716.0982769573404,1999.8286079424897,2491.541936976451,2313.3061701367205,2451.8836732579116,2497.9886350705833,1835.0138863218758,1737.659152047357
68.04090905189514,1772.9183253699098,2311.955504579844,2209.768853885398,2462.718395362601,2646.3576227453705,1974.8299754333789,1715.2883293865896,1999.2070039915404,2490.749623940076,2312.0374876608707,2452.6597398071003,2497.934594192774,1833.5776924911272,1737.56660981891
68.06915283203125,1771.0687856078532,2312.83140010915,2210.0802601790388,2462.4359387850986,2646.828632369043,1972.735928522765,1715.3545844059845,1999.6207698929218,2492.472617402947,2312.275448674119,2453.752639107999,2498.301133589577,1832.8654944610698,1738.186621367971
68.10693383216858,1770.1830684241618,2311.90510756298,2210.541575048961,2460.887456159328,2644.7476175893303,1972.9321260169688,1714.9060301150432,1999.4636948322932,2491.194704748747,2311.9544638900625,2453.2213192669974,2497.45047171851,1834.9639363135097,1738.7133019776854
68.13517785072327,1771.0348947939144,2313.1789643369457,2210.892035210256,2460.342803876695,2645.209179935497,1973.463795370363,1715.6569729492144,1999.0798300119886,2491.4462595153805,2313.5252709627925,2452.7661167283986,2498.6323591385462,1832.4516219955844,1737.9044791729632
68.17296576499939,1772.1492287785547,2313.12805501445,2210.956436230831,2463.6581785038334,2644.010567912997,1973.8325295673446,1716.841695165028,1999.1212108597385,2490.86892099085,2311.375684056243,2453.004773061342,2497.955187749089,1833.4481885857376,1737.608756786893
68.2010269165039,1771.4604837980507,2313.3809302316995,2210.9108055392803,2462.423267865282,2645.0721015100958,1974.7542710179919,1714.7746809826156,1999.605485732437,2492.0920225629343,2312.5062162537297,2453.574717350811,2497.863222656716,1833.8715036213373,1737.2229781710928
68.23880004882812,1772.868843133425,2312.429880854595,2208.8881734466872,2462.640115317043,2644.2689413466373,1973.8833490924428,1714.91793366531,1998.9956670787662,2490.7187465831403,2311.676518711696,2452.5947287055787,2496.939818641637,1833.6565273695949,1737.1216554959374
68.26730680465698,1770.9055227088156,2311.3723919848676,2208.96511889936,2460.4576871038457,2643.654237829771,1973.494827544846,1715.0425753137963,1999.0479638348388,2490.9037543003315,2311.9921843810803,2453.105178386196,2495.7805973820314,1833.0689645161435,1735.8306128419147
68.30377388000488,1771.9751156181135,2312.5571808086156,2211.8087124227004,2461.28953617753,2644.9498623768427,1973.8555870494918,1714.180815133082,2000.900404873285,2490.412847060055,2311.068509763512,2456.442553020212,2497.556126583016,1833.9324118558613,1737.5968962733914
68.34012985229492,1771.5411687134642,2311.841415117962,2209.1342134353604,2460.2059058804957,2645.7419301208647,1973.5411529000273,1715.1021928886507,1999.616850497478,2490.312856392985,2312.6647801059034,2452.991441708487,2498.5787566124886,1833.0339879905557,1737.631614504236
68.36628079414368,1771.6345977461647,2311.998503777722,2210.7353935201354,2461.5838056032353,2645.222445246781,1975.029009326534,1715.8584176951686,1999.793028338085,2492.4342546084576,2313.227970384834,2453.403107220887,2497.5340687515363,1834.741609239228,1738.50968899215
68.4041018486023,1772.4234786041661,2313.0158765259807,2211.165656030827,2461.8440906285464,2644.571772195769,1972.5485689285679,1714.2532052392046,1999.2110868446682,2490.890546204098,2313.03280917257,2453.2478817285873,2497.137742724132,1833.1862121810223,1737.0237016511999
68.43208479881287,1772.5466785429853,2312.692498741122,2210.1338639808314,2460.886093763671,2645.964799203922,1973.5534731987289,1715.2330245179273,1999.2207188406762,2491.1937437221018,2312.88188885457,2454.5688982395864,2497.134176469356,1832.3726134067995,1737.1871393621464
68.46985006332397,1770.612181360245,2312.4095624039146,2209.378125701471,2461.674523058299,2644.3626833553935,1973.4799014449611,1715.5574296203442,1999.1860404368101,2489.7400927549093,2311.8565043655603,2453.999779455568,2497.5006296712554,1833.5654504750244,1737.2218480519127
68.4982008934021,1772.5490440754177,2312.164594963389,2209.87982677561,2461.4384786107375,2644.820955515154,1974.9917950289932,1716.1624762125186,1998.8083658662351,2491.0169385745235,2313.794432184801,2452.9790805561956,2497.8876659582893,1835.0670952363846,1737.2140298160807
68.53599500656128,1772.664019215473,2311.612138111074,2209.0690049658842,2461.4038634954854,2644.619149099507,1976.7467374185583,1715.0187546172172,1997.8212706568324,2490.614387325253,2313.2583412263725,2452.800540639864,2497.349667574131,1834.2034085793398,1736.793975837229
68.5640299320221,1773.617585860273,2311.488539071523,2210.4341303181122,2462.0614693261277,2645.3134149251223,1973.330059404016,1715.3132903703597,1999.1611327418639,2491.0818554167304,2312.421400595591,2452.1853691922543,2496.8955330094886,1833.155388351831,1736.8108989856319
68.60180974006653,1770.1684972085075,2312.394904445209,2212.536056873724,2461.153610892887,2646.460672507266,1973.7525522933975,1716.0054210589212,1998.447684549597,2490.0595808076837,2312.4816167525546,2452.904538925244,2498.0906594217495,1834.663698254205,1736.3555587914695
68.63020992279053,1772.4859350429688,2312.160155377753,2210.150770235957,2461.0396698944155,2644.1416289043714,1974.600775380373,1714.7093755049314,1999.1004078911292,2489.7256550643206,2312.865032705205,2454.0053600761375,2497.651610017316,1832.882226043958,1737.8194655234154
68.66800785064697,1772.755168741645,2312.2161481419907,2208.4016561347894,2460.7645522788544,2643.2774115189914,1972.8393032533036,1715.9282838012068,1998.7799946452521,2489.2484224825357,2311.641858814945,2452.995589479801,2497.0540684028156,1833.2843130741908,1737.38335694331
68.69605588912964,1771.243209786058,2312.2881828761665,2211.160644666675,2461.3863081355653,2643.9247911170223,1976.448539923911,1715.0848727956077,1999.4205156675155,2490.8928797492877,2312.3361618572144,2454.9591940674222,2497.9622634168654,1833.5023995694892,1736.834666041146
68.73384284973145,1773.0656919342855,2311.4241253572914,2209.6285847375807,2462.4010069604014,2645.0857517279737,1974.962707785089,1716.6132712638555,1998.1602054681473,2490.752411713363,2311.701688771964,2453.2849115079425,2497.472744677587,1834.45040927857,1737.0433653926605
68.76202178001404,1770.2423400125053,2310.2859797716383,2207.6680937728997,2460.958063411122,2641.9938739522513,1973.10898174613,1714.6606871055446,1998.4564643492786,2487.1376041820704,2310.4036089763376,2453.648599140382,2494.3503821618556,1832.3021101243494,1735.507425923619
68.7998378276825,1771.4087798444552,2313.8027236241996,2211.5980923494217,2461.993640372379,2645.26105793226,1973.169132786548,1714.7604108214955,2000.1894691446732,2490.6267958635062,2313.3018533876134,2455.8818941449945,2498.3996823892253,1834.3799666633092,1738.9632164718078
68.8280439376831,1773.0095243694939,2312.38677017685,2210.3687259697067,2461.496517756628,2647.2055880331072,1973.4390732934805,1715.8553379256127,1999.1690223997648,2491.593321369086,2312.4348349572397,2454.2635104139267,2498.7185782556853,1833.9464514878464,1737.7187659313915
68.86484885215759,1772.4655480778597,2312.7801907110243,2209.295821038796,2461.8178585520723,2644.1424395862005,1973.8170547885252,1715.104490289104,1999.3195850332665,2491.2370931298583,2312.766261848023,2453.791932768263,2496.6129040396836,1834.7601713867043,1737.7672698938425
68.8942198753357,1771.070104981462,2311.602169118425,2210.1062008667204,2462.4017665771416,2644.3258752808774,1973.0782420511605,1715.234444514824,1998.8662591791117,2491.236024952159,2312.930108975197,2454.5575907776433,2497.2861183166883,1834.8609207796444,1738.3096218663227
68.93016290664673,1772.7456500713224,2311.423488019779,2210.3467361347994,2460.730600940873,2644.399162238045,1973.7854018351477,1716.3356373143072,1999.1088904597655,2490.943386069037,2313.766495135898,2454.097679730213,2497.282981383788,1832.5184060305676,1736.9396677944637
68.96566891670227,1770.798851887582,2311.786156908745,2210.0386335111034,2461.758146555255,2645.000714680461,1973.3885114410616,1717.1126895681625,1998.4887734481138,2491.144917211874,2312.107459452452,2453.463344186524,2497.3600366730484,1833.3020923848776,1736.3255881238872
68.9930248260498,1772.4964165371575,2311.9204341296027,2210.3081296725163,2461.754743133911,2644.0193923852685,1975.8269791511725,1715.558437727447,1999.745650492779,2492.6196202655565,2313.127374690587,2454.125879685031,2497.552205286284,1833.7424914285134,1737.667378428069
69.03083372116089,1772.0511900222725,2312.09583996093,2209.1182789224645,2462.03057642391,2644.7910536079994,1974.8843384565869,1715.6970635086225,1998.5922589860256,2490.674904719111,2313.2953136406672,2454.813648366278,2497.367596353156,1834.0287321055725,1736.4865134821562
69.0591070652008,1772.3982602166063,2311.3299452100196,2210.950352202752,2462.332588678773,2644.1112865250684,1971.8397528512044,1716.5186645403555,1999.197691995534,2490.9819848562706,2313.534259728563,2453.9190864916523,2496.7765214069864,1833.6152696914232,1737.0029851574882
69.09452795982361,1770.274357213314,2310.88068288201,2210.458985201849,2461.3842257011556,2645.7059639290337,1973.2789453038633,1716.2277518246235,1998.8819678998084,2491.233783455761,2311.655651091335,2454.3058769640984,2496.6391821892644,1834.9132514851408,1736.2015034829344
69.13147902488708,1772.399986682145,2310.323061184177,2209.3481087248542,2462.8998242803095,2645.602442675867,1974.2244933796262,1714.8315509560646,1999.4959557849759,2490.7163032476483,2312.205033718985,2453.755269032523,2497.6320440663494,1834.5024262862225,1735.4683492810516
69.15813183784485,1772.1420319173196,2311.2731004450866,2206.9138102851225,2460.381609375982,2643.753146043836,1971.3996356886162,1715.3908170949094,1998.0731332370947,2489.5650487064195,2311.1306917568454,2453.928077506206,2494.9577945439178,1832.336091511029,1736.2078088585984
69.19589281082153,1770.5368563049938,2310.0257955974716,2208.665327097165,2461.2403593403296,2644.314648886381,1974.121730147499,1715.6540702625061,1998.9733232805804,2492.1733022048925,2313.4306375699043,2454.615953378664,2497.8002552471025,1832.893444719924,1738.3513075399057
69.22414684295654,1771.513869958678,2310.129885301784,2208.329010319902,2462.471175518228,2645.71033804414,1973.2587747161356,1716.6016411631254,1998.2897199196598,2491.4552535814655,2312.323798274153,2453.54108468346,2497.2840801772572,1834.8497516399943,1737.3089891550642
